 Sl no. District Name         Market Name Commodity Variety       Grade  Min Price (Rs./Quintal)  Max Price (Rs./Quintal)  Modal Price (Rs./Quintal)  Price Date
     76        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3400 26 Aug 2023
     77        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 02 Jun 2023
     78        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 17 Mar 2023
     79        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 22 Aug 2023
     80        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 22 May 2023
     81        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3300                     3365                       3330 18 Jun 2024
     82        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3325                     3450                       3450 22 May 2024
     83        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3800                       3600 06 Jan 2023
     84        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3800                       3600 08 Aug 2022
     85        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3430                     4000                       3430 12 May 2025
     86        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3450                     3450                       3450 20 Feb 2024
     87        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3500                     3800                       3600 12 Jun 2023
     88        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3500                     4100                       3600 24 Jul 2024
     89        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3600                     4200                       3900 03 May 2024
     90        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3600                     4200                       3900 05 Jul 2024
     91        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3700                     4300                       4000 09 Oct 2024
     92        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3800                     4300                       4000 12 Feb 2025
     93        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3900                     4200                       4000 31 Jan 2023
     94        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     5249                     5689                       5394 20 Dec 2022
     95        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2400                     2800                       2600 28 Aug 2021
     96        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2500                     2650                       2500 24 Dec 2021
     97        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 05 Jun 2020
     98        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 29 May 2020
     99        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 17 Oct 2019
    100        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 30 Dec 2019
    101        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3400                       3000 20 Jul 2020
    102        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3400                       3000 30 Jun 2020
    103        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     6400                       2800 03 Aug 2020
    104        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2700                     3200                       2770 20 Aug 2021
    105        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2700                     3200                       2950 01 Oct 2019
    106        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2700                     3400                       2900 30 Jun 2022
    107        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2780                     3216                       3000 17 Mar 2022
    108        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3200                       3100 13 Sep 2021
    109        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3400                       3200 29 Mar 2022
    110        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3100 18 Nov 2022
    111        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3100 24 Nov 2022
    112        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3200 05 Sep 2022
    113        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3200 31 Oct 2022
    114        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3500 02 Nov 2022
    115        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3025                     3551                       3400 17 Apr 2023
    116        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3170                     3170                       3170 20 Apr 2023
    117        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3200                       3200 20 May 2022
    118        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3500                       3500 05 Jun 2023
    119        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3600                       3400 13 Jun 2023
    120        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3600                       3400 20 Jun 2023
    121        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3600                       3400 30 Dec 2022
    122        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 07 Jun 2023
    123        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 16 May 2023
    124        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 23 Mar 2023
    125        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 25 Jul 2023
    126        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     4000                       3500 16 Jan 2023
    127        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3300                     3380                       3300 20 Sep 2022
    128        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3300                     3800                       3400 10 Apr 2023
    129        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3300                     3800                       3400 14 Apr 2023
    130        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3340                     3875                       3565 02 Jan 2024
    131        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3365                     3435                       3365 29 Mar 2024
    132        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3800                       3600 09 Aug 2022
    133        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3800                       3600 10 Mar 2023
    134        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3800                       3600 17 Aug 2022
    135        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3500                     4100                       3800 27 Jul 2024
    136        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3500                     5600                       3500 03 Jun 2023
    137        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3600                     4000                       3800 10 Apr 2025
    138        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3700                     4400                       4100 21 Oct 2024
    139        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3751                     3751                       3751 01 Mar 2024
    140        Mysore Mysore (Bandipalya)     Wheat   Local Ref grade-1                     3325                     3711                       3325 09 Sep 2025
    141        Mysore Mysore (Bandipalya)     Wheat   Local Ref grade-1                     3400                     3900                       3800 02 Jul 2025
    142        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     1310                     2187                       1850 02 Jan 2023
    143        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2400                     2800                       2600 23 Aug 2021
    144        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2500                     2500                       2500 03 Jan 2022
    145        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2500                     3000                       2750 13 Mar 2020
    146        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2500                     3100                       2800 28 Aug 2020
